country,city,GSV,espg,name,year,week,latitude,longitude,counts_week,spatial_lag,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,3_way_int_count,4_way_int_count,median_speed,dist_to_greenspace,dist_to_bikePOI,dist_to_edu,dist_to_train,bike_points,bus_stops,restaurants,daily_shops,business_shops,traffic_signals,cycle_length,ndvi_mean,ndvi_std,dem_mean,dem_std,lst_mean,lst_std,lc_entropy,pop_sum,build_area
Netherlands,Amersfoort,n,32631,"Sara0Burgerhartsingel,0tussen0Oudegein0en0Zwar...",2019,49,52.173654,5.393331,8481,13532146,75,169,4.506666667,12146.876,71.87500592,2.613333333,60,6265.257,88,71.19610227,1.086506243,49,6,30,1,1,80,80,0,4,1,2,1,0,1935.192514,0.383984556,0.139151003,2.374429224,1.188408251,21.81515322,0.539008535,0.86227829,601.1436157,0.04212377
Netherlands,Amersfoort,n,32631,"Sara0Burgerhartsingel,0tussen0Abraham0Blankaar...",2019,49,52.173938,5.391447,10738,13529889,61,141,4.62295082,10706.336,75.93146099,2.68852459,51,5487.353,73,75.16921918,1.110516092,42,5,30,49,49,0,52,0,3,2,2,4,0,1603.755438,0.361685982,0.136601218,2.488584475,1.547898061,21.68605968,0.447660949,0.830040503,563.257019,0.0442516
Netherlands,Amersfoort,n,32631,"Kruiskamp,0tussen0Scheltussingel0en0Van0Brakel...",2019,19,52.16122,5.392568,2559,13538068,51,120,4.705882353,11811.102,98.42585,3.156862745,48,6740.926,65,103.7065538,1.175742203,35,12,30,0,0,80,80,0,4,0,0,0,0,288.9134656,0.343556774,0.151153392,4.268181818,1.5799558,22.48682972,0.647286106,0.871759295,647.2903442,0.05476933
Netherlands,Amersfoort,n,32631,"Fietsoversteek0Ringweg0Koppel,0tussen0Jachtpad...",2019,11,52.16473,5.379136,3913,13536714,43,97,4.511627907,8932.613,92.08879381,3.325581395,39,6028.891,58,103.9463966,1.068435456,19,18,30,0,0,0,0,0,4,0,0,0,14,1314.010388,0.400983227,0.169881577,2.890410959,2.095188948,21.86131921,0.747319253,0.801775684,582.5186768,0.02688972
Netherlands,Amersfoort,n,32631,"Noordewierweg,0tussen0Dongestraat0en0Gouwestra...",2020,12,52.160892,5.359941,14898,13525729,67,189,5.641791045,14507.294,76.75816931,3.179104478,66,7422.636,96,77.319125,1.015679386,52,14,30,0,50,0,52,0,4,3,0,0,0,640.9712219,0.286062676,0.103245415,7.146118721,1.57799393,23.47943868,0.619767865,0.695256895,558.871582,0.0572913
Netherlands,Amersfoort,n,32631,"Fuchsiastraat,0tussen0Soesterweg0en0Lobeliastr...",2020,12,52.158051,5.363814,650,13539977,50,130,5.2,10195.316,78.42550769,3.14,49,5389.342,68,79.25502941,1.051386345,40,9,30,0,2,0,0,0,2,5,0,1,0,179.2550886,0.2476177,0.112411695,7.150684932,1.189811,23.6920506,0.840580263,0.591797295,475.458313,0.06175315
Netherlands,Amersfoort,n,32631,"Tulpstraat,0tussen0Soesterweg0en0Noordewierweg...",2020,12,52.158253,5.367677,612,13540015,54,132,4.888888889,10885.326,82.46459091,2.981481481,50,5927.252,70,84.67502857,1.0546047,43,7,30,0,0,0,0,0,3,2,1,2,0,420.598927,0.332427231,0.171970001,7.445454545,1.706065988,22.49004794,0.913766824,0.77180009,422.914917,0.05195923
Netherlands,Amersfoort,n,32631,"Noordewierweg,0tussen0M0Withoosstraat0en0Paulu...",2020,12,52.158652,5.372964,20844,13519783,49,100,4.081632653,8760.395,87.60395,3.12244898,48,6057.094,66,91.77415152,1.044592999,40,8,50,0,78,80,80,0,4,1,1,1,0,520.8899512,0.360107609,0.170378652,6.99086758,1.986233138,22.49800228,0.836127588,0.761313003,524.2947998,0.05513336
Netherlands,Amersfoort,n,32631,"Piet0Mondriaanplein,0ter0hoogte0van0Railcenter...",2020,12,52.155054,5.369962,4836,13535791,25,47,3.76,1061.16,22.57787234,3.08,25,923.203,36,25.64452778,1.028213689,23,2,30,81,81,83,83,1,0,1,0,1,0,220.783037,0.223370327,0.137884548,6.02764977,1.665361534,23.6218183,0.859580529,0.63506275,524.5581055,0.03325476
Netherlands,Amersfoort,n,32631,"Piet0Mondriaanplein,0ter0hoogte0van0P+R,0Amers...",2020,12,52.155781,5.365727,4511,13536116,24,50,4.166666667,5101.501,102.03002,2.916666667,22,2658.913,26,102.2658846,1.090814565,20,2,30,0,0,0,0,0,0,3,0,0,0,0,0.230334305,0.127485224,5.802816901,1.641192613,24.36080546,0.966500595,0.638868029,455.9453125,0.04236946
Netherlands,Amersfoort,n,32631,"Groningerstraat,0tussen0Zeeuwsestraat0en0Holla...",2020,12,52.158615,5.376587,14116,13526511,65,107,3.292307692,9151.372,85.52684112,2.953846154,61,7238.655,85,85.16064706,1.05167392,52,7,50,79,39,39,81,0,6,2,3,1,12,1653.387596,0.255929161,0.139773129,5.244343891,2.537328047,23.56297723,0.747141952,0.677420868,602.0127563,0.06703815
Netherlands,Amersfoort,n,32631,"Zeeuwsestraat,0tussen0Groningerstraat0en0Fries...",2020,12,52.158856,5.376232,395,13540232,64,109,3.40625,9815.645,90.05178899,2.96875,60,7655.337,84,91.13496429,1.048641793,50,8,50,57,69,69,57,0,6,2,3,1,12,1576.602454,0.255600138,0.151111326,5.390909091,2.359104046,23.5204035,0.844177301,0.707315078,602.0126953,0.06857141
Netherlands,Amersfoort,n,32631,"Kapelweg,0tussen0Borgerlaan0en0Van0Bemmelstraa...",2019,45,52.144904,5.375836,14627,13526000,48,99,4.125,8658.311,87.45768687,3.0625,45,5170.058,61,84.75504918,1.064735353,34,10,30,15,80,80,80,0,0,0,0,0,0,622.9337748,0.385429235,0.138952063,15.98190045,4.765034602,22.3044533,0.60983512,0.818901896,552.0159912,0.05014961
Netherlands,Amersfoort,n,32631,"Van0Campenstraat,0tussen0Leusderweg0en0Graaf0L...",2019,45,52.145075,5.38015,7690,13532937,39,79,4.051282051,8073.215,102.1925949,2.923076923,34,4654.807,46,101.1914565,1.070885601,25,8,30,0,83,83,83,0,2,4,2,10,7,1125.276752,0.30708962,0.14245975,9.490909091,1.769671025,23.38054865,0.869372184,0.778261291,623.065918,0.06113451
Netherlands,Amersfoort,n,32631,"Daltonstraat,0tussen0Marconistraat0en0Leusderw...",2019,45,52.14454,5.382109,14838,13525789,57,121,4.245614035,10096.938,83.4457686,3.035087719,52,6037.749,73,82.70889041,1.04256837,38,13,30,0,0,0,0,0,3,5,2,10,7,1092.522688,0.287856486,0.121937672,8.456621005,1.246617157,23.64218349,0.669793074,0.616650457,565.8701172,0.06120872
Netherlands,Amersfoort,n,32631,"Kapelweg,0tussen0Hugo0de0Grootlaan0en0Van0Effe...",2019,45,52.140763,5.375903,11084,13529543,55,124,4.509090909,12078.722,97.40904839,3.218181818,55,6869.866,74,92.83602703,1.037994325,41,13,30,130,0,0,0,0,2,0,0,3,0,831.9515857,0.464134053,0.158908294,13.640553,4.077567684,20.47394333,0.580833925,0.914510808,430.4512024,0.03823282
Netherlands,Amersfoort,n,32631,"Voltastraat,0tussen0Scheltemalaan0en0Leusderwe...",2019,45,52.141877,5.380262,3633,13536994,41,92,4.487804878,8149.836,88.58517391,3.024390244,38,4377.728,50,87.55456,1.035150233,29,8,30,15,82,0,82,0,1,0,3,13,0,479.6100373,0.386641018,0.156046967,9.086757991,1.180804613,21.82563677,1.332520317,0.831863825,515.3110352,0.05556047
Netherlands,Amersfoort,n,32631,"Stephensonstraat,0tussen0Lorentzstraat0en0Dalt...",2019,45,52.143019,5.384941,8395,13532232,61,142,4.655737705,12537.492,88.29219718,3.081967213,58,6899.188,80,86.23985,1.023564834,47,11,30,103,57,0,57,0,2,0,0,2,0,592.0439292,0.334890534,0.114629818,8.268181818,1.122451199,22.9931907,0.832470247,0.738214432,536.9017334,0.05315204
Netherlands,Amersfoort,n,32631,"Laan01914,0tussen0Loes0van0Overeenlaan0en0Stic...",2019,14,52.136621,5.360992,7550,13533077,18,46,5.111111111,6377.408,138.6393043,3.055555556,17,3188.704,23,138.6393043,1.235488556,15,1,50,0,49,52,52,0,2,1,0,0,0,697.132909,0.614630874,0.147384093,37.60091743,5.734284394,19.54838688,1.070974112,0.536127306,159.5147705,0.0070893
USA,Tampa,y,32617,Cass0Street0Cycle0Track,2022,7,27.949749,-82.474853,981,911796,40,120,6,14547.346,121.2278833,3.625,39,7273.673,60,121.2278833,1.000072918,12,27,0,148,0,148,1,0,1,0,0,0,1,27.67892529,0.208529898,0.15446244,11.85909091,2.69395942,27.42860218,0.708583119,0.671699404,461.5526123,0.05549382
USA,Tampa,y,32617,Laurel0Street0Bridge0South0Side,2022,7,27.954618,-82.465246,1443,911334,29,48,3.310344828,9864.891,205.5185625,3.068965517,26,7732.766,34,227.4342941,1.116770978,19,6,88.5137,135,139,0,217,0,0,0,0,0,2,0,0.197077503,0.186099565,5.733944954,7.704570551,25.22186335,1.032177806,0.845187786,172.0896301,0.01439071
USA,Tampa,y,32617,Nuccio0Pkwy0East0of0Nebraska0-0Green0Spine0Cycle0Trac,2022,8,27.953794,-82.450425,612,912165,55,104,3.781818182,14901.971,143.2881827,3.109090909,52,10563.852,69,153.0993043,1.031670789,40,12,56.3269,148,165,0,29,0,9,0,0,0,5,817.0952373,0.208668592,0.158424452,12.13302752,4.079003185,27.02219664,0.779416864,0.737365882,141.2828064,0.01786234
USA,Tampa,y,32617,Selmon0Greenway0Trail,2022,7,27.943787,-82.455662,18,912759,50,89,3.56,11065.326,124.3295056,3.38,50,9107.355,69,131.9906522,1.033906385,34,13,56.3269,0,86,139,154,1,1,3,0,1,11,858.5810726,0.112724861,0.132530801,17.5915493,8.596173619,25.39092072,2.292625475,0.541516189,0,0.07789481
USA,Tampa,y,32617,Skyway0Trail0-0U0Path,2022,7,27.952782,-82.542139,1021,911756,6,10,3.333333333,2775.596,277.5596,2.833333333,5,1387.798,5,277.5596,1.084444563,4,1,0,140,140,165,166,0,2,0,0,0,0,281.4351783,0.49016256,0.279472562,5.470319635,2.215096685,24.4812937,1.452797265,0.808231155,0,0.01952041
USA,Tampa,y,32617,Skyway0Park0Trail0@0Bayport0Dr.,2022,7,27.96809,-82.550996,827,911950,19,27,2.842105263,8891.205,329.3038889,2.842105263,17,7432.398,21,353.9237143,1.144639637,14,2,40.2335,220,1,1,0,0,0,0,0,0,0,890.3980817,0.350621855,0.256090923,6.013574661,2.630279028,24.20480416,0.872584384,0.905002553,71.2243042,0.01546131
USA,Tampa,y,32617,Courtney0Campbell0Causeway,2022,7,27.970726,-82.578859,2465,910312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,154,0,0,0,0,0,2,1985.090641,-0.204171408,0.292432278,1.178082192,2.220755964,21.16612265,0.956077178,0.617119484,0,0
USA,Tampa,y,32617,Upper0Tampa0Bay0Trail,2021,7,28.044279,-82.568654,3137,909640,6,9,3,2442.024,271.336,2.833333333,5,1367.48,5,273.496,1.111603583,4,1,0,135,0,0,0,0,0,0,0,0,0,923.721349,0.608088509,0.13167231,14.37899543,3.944560661,23.25509016,1.165424447,0.862279166,0,0
USA,Tampa,y,32617,Upper0Tampa0Bay0Trail0@0Manhattan/Gunn0Hwy,2022,7,28.07255,-82.569756,1941,910836,16,34,4.25,3217.579,94.63467647,3.0625,15,1926.8,21,91.75238095,1.264627491,12,3,0,215,0,165,219,0,0,0,0,0,0,500.4820868,0.677704544,0.212212734,20.61971831,3.061342477,21.51456133,1.425264289,0.637441986,112.4263916,0.01403296
USA,Gainesville,n,32617,6th0St.0Trail0North0@15000block,2022,11,29.666263,-82.325952,124,912653,15,34,4.533333333,5199.943,152.9395,3.4,15,2744.982,19,144.4727368,1.003165239,8,5,0,141,110,164,0,1,3,2,0,0,2,442.4218449,0.40677683,0.215849684,64.19178082,8.287622174,24.54296429,0.926864519,0.860440211,61.79111099,0.02822149
USA,Gainesville,n,32617,26N011-NE0Waldo0Rd0North0of0NE012th0St,2020,40,29.664453,-82.302887,470,912307,42,83,3.952380952,7527.949,90.69818072,2.928571429,37,4975.499,54,92.13887037,1.01127395,31,5,72.4203,177,82,89,0,2,4,0,0,0,6,1183.801088,0.432431591,0.222918469,50.77272727,10.34378082,24.8789462,1.434008399,0.788679368,223.6420441,0.02820748
USA,Gainesville,n,32617,26N016-6th0St0Trail0N0@11000block,2021,36,29.660077,-82.328667,744,912033,40,99,4.95,11256.869,113.7057475,3.4,40,6138.045,56,109.6079464,1.003844859,23,15,48.2802,0,115,168,0,0,2,1,1,1,2,957.6366539,0.411946708,0.236794237,62.11363636,11.28679017,24.38318537,0.700197955,0.867469071,104.8792114,0.03184171
USA,Gainesville,n,32617,Health0at0S0Newell0Rd,2020,34,29.639949,-82.341304,2230,910547,27,49,3.62962963,7090.716,144.7084898,3.444444444,25,4815.271,35,137.5791714,1.02752698,13,9,56.3269,168,114,135,0,9,1,0,0,0,4,1385.385715,0.307206321,0.220196936,42.65753425,8.406160784,23.61072168,0.802748827,0.730933863,124.935257,0.04507668
USA,Gainesville,n,32617,SW016th0Ave0and010th0Terr,2021,36,29.6366,-82.334244,503,912274,14,32,4.571428571,3853.904,120.4345,2.928571429,12,2374.224,17,139.6602353,1.048564389,10,1,56.3269,176,0,88,0,0,2,0,0,0,0,36.15137893,0.455796939,0.224455954,34.34090909,6.947671885,25.15013317,2.067898124,0.735914761,621.4558716,0.03035026
USA,Gainesville,n,32617,University0Commons0at0SW0Archer0Rd,2020,38,29.631318,-82.362908,727,912050,23,41,3.565217391,7999.152,195.1012683,3.260869565,22,5043.838,31,162.7044516,1.018027126,14,8,72.4203,83,164,0,0,0,2,0,0,0,4,1156.629102,0.494434997,0.190049549,35.05479452,6.282301903,24.21381814,0.823504498,0.846573563,236.1283722,0.01908962
USA,Gainesville,n,32617,Pressley0Field,2020,38,29.637651,-82.36509,1332,911445,9,16,3.555555556,2085.899,130.3686875,3.222222222,9,1609.219,11,146.2926364,1.002521044,7,2,32.1868,0,164,131,0,4,0,0,0,0,0,828.9136405,0.424107467,0.202428886,27.01851852,5.958935838,25.91518374,0.605827146,0.9497424,182.4982758,0.01514912
USA,Gainesville,n,32617,Towne0Parc0Apts,2020,38,29.623783,-82.356114,162,912615,10,18,3.6,4465.494,248.083,2.2,6,2232.747,9,248.083,1.020887348,6,0,0,6,113,135,0,0,0,0,0,0,0,1003.171555,0.524154103,0.154964014,30.48858447,8.325765,24.38808326,1.158695162,0.955607154,275.318634,0.01614256
USA,Tallahassee,n,32616,W0Pensacola0St0@0S.0Copeland0St.,2021,42,30.438782,-84.290056,95,912682,31,65,4.193548387,8609.87,132.4595385,3.580645161,31,5493.033,43,127.7449535,1.003629507,13,18,48.2802,214,214,214,0,0,4,0,0,0,8,2234.657678,0.334925014,0.193184138,42.03286385,9.096449793,24.91923645,0.557363014,0.717134716,684.8237305,0.02959972
USA,Tallahassee,n,32616,Stadium0Trail,2020,42,30.440843,-84.306896,504,912273,24,49,4.083333333,8095.005,165.2041837,3.208333333,23,5271.837,31,170.0592581,1.030431804,16,7,56.3269,89,203,203,0,0,2,0,0,0,6,2415.580953,0.539936735,0.244181276,37.2962963,8.983791226,23.13202356,1.60375213,0.822246889,332.6566162,0.02249955
USA,Tallahassee,n,32616,St0Marks0Trail0at0Lake0Elberta,2021,41,30.435132,-84.301186,280,912497,22,42,3.818181818,4619.529,109.9887857,3.409090909,21,3257.051,30,108.5683667,1.035339913,11,9,56.3269,232,203,203,0,0,3,0,1,0,3,1755.694369,0.424604308,0.209314696,23.18348624,2.236745414,23.64220183,0.307134526,0.842459129,21.21774673,0.00963758
USA,Tallahassee,n,32616,FAMU0Way0at0Cleveland0St0West,2021,41,30.43182,-84.295436,472,912305,35,82,4.685714286,8887.977,108.3899634,3.228571429,34,5585.998,50,111.71996,1.0468126,22,11,40.2335,182,182,86,0,1,0,0,0,6,0,1627.376353,0.432530106,0.220337009,32.68493151,5.854889177,23.10938169,0.621527956,0.865025714,245.2349243,0.01504985
USA,Tallahassee,n,32616,Franklin0Blvd0at0Smokey0Hollow,2021,41,30.420903,-84.302184,410,912367,25,46,3.68,5437.499,118.2065,3.04,25,2841.148,30,94.70493333,1.013214582,24,1,56.3269,134,236,238,0,0,0,0,0,0,0,45.60814051,0.45332707,0.245954451,27.62844037,6.128929621,22.84524172,0.718287582,0.887037949,231.2051086,0.01346559
USA,Tallahassee,n,32616,Lake0Bradford0Rd.0@0Walcott0St.,2021,41,30.415166,-84.304832,75,912702,17,38,4.470588235,7824.45,205.9065789,3.117647059,16,3972.893,20,198.64465,1.022118804,12,4,40.2335,201,201,6,0,0,0,0,0,0,0,715.7276904,0.599367231,0.171193233,20.87671233,3.336303174,22.38309343,0.636095394,0.799063771,22.73262787,0.000033512
USA,Tallahassee,n,32616,Campbell0Connector0@0Meridian0Rd.,2021,41,30.398372,-84.277146,12,912765,17,35,4.117647059,6277.785,179.3652857,2.823529412,15,3343.494,18,185.7496667,1.000346544,14,1,40.2335,6,0,203,0,0,0,0,1,0,0,830.8321649,0.654187323,0.199284033,26.33486239,2.362314063,21.58580311,0.590531816,0.566723615,54.62768936,0.00120731
USA,Fort0Lauderdale,n,32617,Andrews0Ave0South0of0SW02nd0St,2019,50,26.120239,-80.143285,1119,911658,41,92,4.487804878,9476.897,103.00975,3.463414634,40,6177.912,61,101.2772459,1.026396331,18,20,40.2335,228,0,169,71,0,0,1,0,0,8,19.62903207,0.176737634,0.21625385,15.40825688,7.171767129,22.91954335,0.730176634,0.538595619,173.6918488,0.07560056
USA,Fort0Lauderdale,n,32617,Sunrise0Blvd0East0of0NE025th0Ave,2019,50,26.167243,-80.146382,517,912260,32,59,3.6875,7284.702,123.4695254,2.875,25,4435.875,36,123.21875,1.023626573,16,8,0,70,208,0,208,0,4,0,1,1,2,252.7765932,0.304054767,0.260050816,7.399082569,1.597417377,25.29097531,0.902783473,0.63871422,136.4537354,0.02616069
USA,Fort0Lauderdale,n,32617,Bayview0Dr0@0NE012th0St.,2021,46,26.141296,-80.114277,1138,911639,21,56,5.333333333,9293.058,165.9474643,3.333333333,21,4894.062,30,163.1354,1.040763189,14,7,40.2335,33,192,0,196,0,0,0,0,0,0,489.2426292,0.434560244,0.190624377,8.377880184,1.49809991,26.00226364,0.790428439,0.719210372,357.4957275,0.02116641
USA,Fort0Lauderdale,n,32617,#NAME?,2019,50,26.167162,-80.146355,313,912464,32,59,3.6875,7284.702,123.4695254,2.875,25,4435.875,36,123.21875,1.023626573,16,8,0,70,208,0,208,0,4,0,1,1,2,252.7765932,0.304182114,0.260840202,7.356164384,1.627698571,25.277152,0.918626314,0.658706377,136.4537354,0.02667358
USA,Fort0Lauderdale,n,32617,Bayview0@0NE039th0St,2021,46,26.17678,-80.106549,1611,911166,18,36,4,6201.152,172.2542222,2.444444444,13,3100.576,18,172.2542222,1.079272666,13,0,48.2802,0,231,238,208,0,0,0,0,0,0,500.7709567,0.389115244,0.223502977,8.12962963,1.960690509,25.18634259,0.667370788,0.747389886,156.8390808,0.00341444
USA,Miami,n,32617,West0Ave0@0Lincoln0Road,2021,50,25.791565,-80.142513,6385,906392,42,101,4.80952381,12144.839,120.2459307,3.214285714,38,6676.859,59,113.1671017,1.02460824,20,16,0,60,83,107,36,2,3,15,2,14,10,1430.61797,0.156769436,0.167129706,9.930555556,2.775519916,24.64353208,0.599141996,0.47222691,1137.030518,0.06439512
USA,Miami,n,32617,Commodore0Trail0@0Aviation0Ave,2021,50,25.731936,-80.233952,1538,911239,20,39,3.9,5139.434,131.780359,3.25,18,3274.026,25,130.96104,1.002386097,10,7,48.2802,15,35,149,161,0,6,1,1,0,2,292.8503825,0.293878348,0.272444247,12.84186047,5.700519461,22.47869277,0.660601085,0.761557032,621.9923096,0.03409742
Netherlands,The0Hague,y,32631,Oudemansstraat,2022,38,52.06007,4.327681,11055,107628,82,175,4.268292683,12245.248,69.97284571,3.280487805,81,8886.089,116,76.60421552,1.01413497,56,22,30,129,144,120,118,1,0,9,12,12,13,1997.292671,0.240923625,0.094947451,2.564814815,1.069554668,18.1933865,0.219188009,0.646161608,1066.640503,0.07494744
Netherlands,The0Hague,y,32631,Alberding0Thijmstraat,2022,38,52.054913,4.312477,10503,108180,81,172,4.24691358,11655.543,67.76478488,3.197530864,80,7854.933,115,68.30376522,1.031069718,55,20,30,121,26,121,170,1,2,7,3,5,4,2032.295222,0.294788871,0.180400341,1.182648402,1.600077144,18.59249139,0.473030333,0.59532192,1007.080322,0.0563023
Netherlands,The0Hague,y,32631,Neherkade,2022,38,52.056915,4.311859,10611,108072,64,129,4.03125,9587.805,74.32406977,3.171875,63,6762.575,90,75.13972222,1.039742897,45,14,50,129,165,165,8,1,3,7,4,5,4,2055.675855,0.309468629,0.203555726,1.237442922,1.93696671,17.8903084,0.833727106,0.741657859,1057.138428,0.04083787
Netherlands,The0Hague,y,32631,Hildebrandplein,2022,38,52.054924,4.308899,58000,60683,56,106,3.785714286,9177.508,86.58026415,3.321428571,56,6388.721,77,82.9704026,1.053396803,33,19,50,74,166,166,72,1,2,1,0,0,7,1997.389018,0.365905824,0.212154885,1.859813084,2.319960514,18.08167302,0.405230596,0.769167067,1126.900391,0.0367075
Netherlands,The0Hague,y,32631,Asmansweg,2022,38,52.074204,4.291004,12795,105888,46,97,4.217391304,9245.629,95.31576289,3.304347826,46,6174.645,63,98.0102381,1.114290291,33,12,50,76,170,76,0,1,1,4,0,4,21,1429.03772,0.267799269,0.162219279,2.939252336,2.041863589,17.85420127,0.594967058,0.601409387,1091.426758,0.05908138
Netherlands,The0Hague,y,32631,Jan0Linzelviaduct,2022,38,52.051216,4.357428,15719,102964,4,3,1.5,2557.296,852.432,1.5,1,2557.296,3,852.432,1.01666528,1,0,100,4,191,0,118,0,0,0,0,1,0,502.2641428,0.538387497,0.257610015,-1.479452055,1.998466917,17.23569826,1.273417274,0.830728263,283.9714966,0.01219301
Netherlands,Leiden,n,32631,T290Molentocht0Zuid,2021,38,52.144745,4.516152,9386,13531241,29,63,4.344827586,7731.164,122.7168889,2.931034483,24,4824.337,35,137.8382,1.056536546,14,9,50,97,0,55,45,1,1,0,0,0,8,1219.997248,0.340054944,0.161822298,-0.543378995,2.032091731,18.86352874,0.502346231,0.681591248,320.1853027,0.04681605
Netherlands,Leiden,n,32631,T210Heinekenpad,2021,38,52.142288,4.506924,9747,13530880,19,34,3.578947368,6250.353,183.8339118,3.473684211,19,5153.259,26,198.2022692,1.103595611,10,9,50,0,97,93,95,0,2,0,0,0,6,1740.152258,0.47199757,0.252944341,1.778301887,2.249297782,20.14197699,2.718408703,0.970909894,401.9226074,0.03058365
Netherlands,Leiden,n,32631,T160Hoflandbrug0Zuidzijde,2021,38,52.146439,4.46713,36636,13503991,47,102,4.340425532,9952.29,97.57147059,2.872340426,40,5282.52,57,92.67578947,1.056496449,32,8,30,87,0,79,47,0,2,0,0,0,7,2538.27374,0.462469859,0.195416024,0.703196347,1.815342732,18.57805811,0.749591945,0.825494915,517.6934814,0.02825965
Netherlands,Leiden,n,32631,T250Spanjaardsbrug0Zuidzijde,2021,38,52.161304,4.514149,70752,13469875,40,85,4.25,8541.713,100.4907412,2.825,33,4791.403,49,97.78373469,1.106150089,24,8,50,0,0,100,99,0,4,1,0,0,6,1895.631115,0.268158951,0.17777506,0.790909091,1.108606452,17.41314808,1.408211474,0.748243231,733.0982056,0.04832001
Netherlands,Leiden,n,32631,T270Zijlbrug0Zuid,2021,38,52.169369,4.514268,38584,13502043,24,42,3.5,5346.048,127.2868571,2.958333333,21,3752.384,28,134.0137143,1.0789855,14,6,30,0,0,0,0,0,0,1,0,0,5,996.0625897,0.43905895,0.207972321,1.812785388,2.347955684,18.70648054,1.406471725,0.830609031,720.003479,0.02530256
Netherlands,Leiden,n,32631,T080Nachtegaallaan,2021,38,52.172138,4.46891,12283,13528344,21,49,4.666666667,3588.583,73.23638776,2.666666667,16,1839.255,25,73.5702,1.03561448,13,3,30,22,0,77,100,0,0,0,0,0,0,78.57937339,0.535614324,0.21453089,1.208333333,2.40333969,17.72538023,1.321866552,0.985481699,326.2019653,0.03158659
Netherlands,Leiden,n,32631,T090Wassenaarseweg,2021,38,52.17033,4.45706,55810,13484817,10,18,3.6,3204.26,178.0144444,2.6,8,1602.13,9,178.0144444,1.045154063,8,0,65,101,63,0,101,2,4,0,0,0,0,1255.811212,0.460861035,0.182833335,1.445454545,1.681916459,18.03208119,0.869651926,0.798655998,335.5623779,0.02510342
Netherlands,Leiden,n,32631,T030Haarlemmerweg,2021,38,52.172871,4.48989,19079,13521548,16,30,3.75,3399.606,113.3202,2.5625,12,2012.418,18,111.801,1.05498724,11,1,30,0,0,0,0,0,2,0,0,0,7,1784.221958,0.458923964,0.195672166,1.374429224,1.438696778,18.87350171,1.007062853,0.862554566,761.7689209,0.02051712
Netherlands,Leiden,n,32631,T060Rijnsburgerweg0(NO),2021,38,52.174278,4.47211,24502,13516125,40,95,4.75,7689.023,80.93708421,3,37,4456.686,53,84.08841509,1.02248371,25,9,30,100,101,101,100,0,4,0,0,0,7,1298.429606,0.523678277,0.195726059,2.69124424,2.280263308,18.77961077,1.262666389,0.96272451,441.6203613,0.04138469
